count,id,lat,lon
2,301629000502,46.293,-108.936
2,301671000519,44.635,-112.593
2,301681000522,46.956,-112.674
2,301701000533,45.317,-107.371
2,301719000251,46.567,-113.984
2,301761000547,45.862,-111.328
2,301770000549,48.103,-114.663
2,301817000551,48.504,-104.502
2,301824000554,46.601,-107.868
2,301875000585,45.676,-111.17
2,301887000588,46.972,-109.693
2,301917000593,48.136,-106.354
2,301974000602,48.858,-106.411
2,302004000609,45.63,-108.916
2,302067000166,45.519,-110.564
2,302085000622,47.465,-114.885
2,302096000625,48.778,-104.555
2,302100000627,46.419,-104.518
2,302106000632,47.68,-114.168
2,302133000639,46.882,-113.58
2,302185000648,46.005,-112.687
2,302187000649,45.973,-109.261
2,302237000659,47.643,-105.067
2,302271000664,45.361,-109.165
2,302292000671,46.275,-106.442
2,302316000676,47.331,-108.955
2,302337000682,48.461,-107.345
2,302352000685,47.451,-104.342
2,302373000689,47.176,-113.478
2,302415000697,45.454,-112.191
2,302499000021,47.149,-110.218
2,302502000718,46.506,-114.084
2,302550000730,48.096,-114.028
2,302553000731,47.49,-113.679
2,302652000211,47.838,-115.599
2,302673000752,45.546,-112.333
2,302706000758,48.305,-112.254
2,302727000762,46.415,-114.151
2,302757000767,48.24,-114.418
2,302763000768,44.666,-111.108
2,302773000770,48.867,-104.05
2,302793000779,48.762,-107.63
2,302814000785,45.825,-111.645
2,302838000789,47.559,-109.382
2,302847000791,47.002,-108.353
2,302865000800,46.76,-114.252
2,302880000355,45.131,-107.397
2,310000402195,42.504,-97.204
2,310001000021,41.486,-99.768
2,310001200119,41.292,-99.919
2,310002301214,41.078,-100.519
2,310002401647,41.16,-101.126
2,310002501664,42.042,-97.832
2,310006500970,40.096,-98.959
2,310006701043,41.558,-103.745
2,310007000018,40.838,-99.265
2,310007101661,41.779,-96.222
2,310007300031,41.426,-100.192
2,310007601584,41.67,-96.665
2,310008000016,40.103,-99.362
2,310008201639,42.6,-99.138
2,310008501623,41.213,-98.466
2,310008901467,41.223,-98.266
2,310009100989,41.363,-97.972
2,310009600987,40.651,-97.288
2,310009901670,40.889,-97.352
2,310010500100,41.667,-103.093
2,310010901464,40.145,-99.642
2,310011000348,41.067,-102.069
2,310011402031,41.653,-96.504
2,310011600593,40.458,-96.512
2,310011700602,40.783,-97.81
2,310012100750,40.772,-98.372
2,310012200762,40.433,-98.053
2,310012400865,40.313,-97.81
2,310012901076,41.449,-97.736
2,310013001180,41.078,-97.603
2,310016301772,40.521,-101.634
2,310017902190,40.168,-95.947
2,310018400127,41.562,-98.149
2,310018401617,41.689,-98.36
2,310018402297,41.689,-98.36
2,310018701393,42.83,-98.471
2,310018702039,42.911,-98.845
2,310279000005,42.547,-99.856
2,310288000009,42.412,-96.844
2,310306000023,41.291,-99.379
2,310309000025,40.309,-99.896
2,310312000027,41.426,-99.129
2,310321000515,41.571,-101.688
2,310342000046,40.481,-99.126
2,310402000079,40.522,-99.632
2,310420000094,40.327,-98.45
2,310429000098,41.024,-100.364
2,310487000125,41.397,-96.609
2,310501000142,42.203,-98.751
2,310516000150,41.72,-97.124
2,310528000157,42.938,-101.249
2,310555000179,42.457,-97.906
2,310591000197,40.134,-97.724
2,310597000201,40.337,-96.918
2,311956000376,42.113,-96.355
2,316295000817,41.062,-98.617
2,316984000912,40.649,-97.12
2,317002000920,41.283,-98.567
2,317005000922,41.984,-98.08
2,317014000929,40.72,-99.371
2,317022000933,40.588,-99.865
2,317098001005,40.738,-98.848
2,317101001007,40.771,-98.151
2,317152001046,42.615,-97.264
2,317152001297,42.653,-96.876
2,317182001066,41.156,-101.001
2,317200001082,42.319,-96.494
2,317215001093,41.689,-97.49
2,317221000216,41.998,-101.751
2,317233501099,40.412,-95.997
2,317242001111,40.621,-98.652
2,317278001128,40.244,-96.41
2,317284001163,40.805,-96.699
2,317291001185,41.16,-99.155
2,317299001189,40.475,-99.513
2,317321001203,41.934,-96.472
2,317350001226,40.743,-97.597
2,317366001235,40.32,-97.33
2,317437001604,42.752,-98.028
2,317482001939,41.293,-95.943
2,317503001459,42.366,-97.599
2,317506001461,40.741,-99.537
2,317533001484,40.11,-96.156
2,317536001486,41.125,-101.362
2,317539001489,42.112,-96.711
2,317569001526,40.97,-99.09
2,317577001530,42.564,-96.713
2,317596001549,41.03,-98.924
2,317640001571,42.839,-97.85
2,317641001573,41.644,-99.374
2,317659001556,41.197,-97.293
2,317662001595,40.771,-98.734
2,317665001597,40.419,-97.723
2,317698001621,41.571,-97.861
2,317710001627,41.477,-100.513
2,317734001641,40.95,-99.507
2,317752001649,40.618,-97.86
2,317824001685,42.263,-96.868
2,317826001687,40.84,-101.17
2,317830001689,42.148,-96.494
2,317867001725,41.886,-98.555
2,317872001727,40.476,-96.969
2,317884001739,42.178,-97.18
2,317899001745,42.743,-97.17
2,320006000883,36.195,-115.157
2,320024000165,40.636,-116.939
2,320051000606,38.862,-115
2,330186000024,44.475,-71.182
2,330429000533,44.214,-71.916
2,340066000004,39.437,-74.495
2,340234000002,39.412,-74.365
2,340423005931,40.772,-74.208
2,340489000056,39.905,-74.908
2,340522001086,40.116,-74.781
2,340627000506,40.89,-74.043
2,341050002982,40.296,-74.472
2,341107000172,39.58,-74.712
2,341179000215,39.367,-74.561
2,341269003254,40.92,-74.134
2,341401000085,40.034,-74.955
2,341542000127,39.935,-74.746
2,341629000497,40.224,-74.777
2,341653001894,39.503,-75.219
2,341668000216,39.339,-74.496
2,341749004148,40.29,-74.019
2,341764005018,40.891,-74.209
2,341788004558,40.895,-74.576
2,350000100607,34.598,-105.205
2,350021000153,35.481,-106.318
2,350033000176,33.645,-105.879
2,350042000192,36.909,-106.579
2,350048000199,36.551,-105.26
2,350051000204,36.443,-103.176
2,350054000206,32.958,-105.739
2,350072000245,36.759,-103.834
2,350079000250,33.94,-103.338
2,350081000252,36.943,-106.988
2,350102000294,34.215,-103.579
2,350114000325,34.823,-103.319
2,350117010154,35.04,-107.376
2,350147000374,32.997,-104.362
2,350156000415,35.315,-105.43
2,350159000420,35.368,-103.414
2,350183000465,34.434,-103.628
2,350198000476,36.331,-106.029
2,350213000492,34.341,-108.492
2,350228000526,35.946,-104.193
2,350234000532,35.108,-103.327
2,350243000559,32.967,-108.609
2,350258000588,34.394,-103.051
2,350273000611,36.01,-104.702
2,360001901976,42.581,-75.334
2,360002404322,42.334,-78.86
2,360240000010,42.23,-75.528
2,360246005751,42.646,-73.762
2,360246006227,42.664,-73.77
2,360267000044,44.336,-75.91
2,360321000083,43.241,-73.485
2,360327000086,41.697,-73.894
2,360561000288,42.383,-79.452
2,360564000290,40.938,-73.831
2,360582000293,44.825,-74.519
2,360621000400,43.022,-73.377
2,360678000466,42.934,-75.858
2,360891000680,42.27,-74.912
2,361059000828,42.121,-76.832
2,361173000938,43.023,-74.034
2,361284001053,41.101,-72.369
2,361323001078,41.423,-73.955
2,361338001102,42.821,-75.547
2,361359001111,43.318,-76.578
2,361467001220,42.791,-77.502
2,361536001292,42.836,-78.604
2,361590001373,42.136,-75.962
2,361599001387,43.068,-76.471
2,361713003229,42.629,-78.116
2,361758001574,41.903,-74.826
2,361860001677,42.937,-78.75
2,361983001814,44.045,-73.478
2,362001004344,42.713,-77.874
2,362058003328,40.717,-74.014
2,362058003353,40.831,-73.877
2,362058003767,40.841,-73.904
2,362058004887,40.701,-73.928
2,362058005168,40.822,-73.894
2,362058005619,40.724,-73.982
2,362058005643,40.866,-73.924
2,362058005648,40.837,-73.937
2,362058005655,40.82,-73.899
2,362058005709,40.659,-73.943
2,362058005960,40.659,-73.929
2,362058005985,40.815,-73.856
2,362058006285,40.665,-73.759
2,362067002898,42.231,-76.187
2,362130003037,43.224,-74.176
2,362136003043,44.775,-74.988
2,362277003203,42.726,-77.997
2,362337003269,43.229,-75.057
2,362475003367,43.195,-77.635
2,362496006325,41.814,-74.191
2,362544000049,42.16,-78.739
2,362547003521,43.174,-73.324
2,362574003533,44.325,-74.136
2,362673003650,42.161,-79.594
2,362688003665,42.532,-79.163
2,362961003984,42.088,-76.014
2,363006004041,42.813,-73.684
2,363060004108,43.163,-75
2,370150000608,36.064,-80.206
2,370183002294,35.491,-77.67
2,370243002751,35.493,-80.617
2,370420001696,34.74,-79.488
2,380002300571,46.153,-103.143
2,380002400541,48.56,-102.638
2,380002700486,46.544,-102.868
2,380004400119,47.154,-97.109
2,380004600460,46.372,-102.319
2,380005000453,48.767,-101.511
2,380005900490,47.681,-99.132
2,380006000500,47.119,-98.198
2,380006100183,46.622,-97.603
2,380038900611,46.85,-99.915
2,380082500113,48.712,-100.915
2,380176000003,47.842,-103.638
2,380217000013,46.034,-99.381
2,380306000067,48.829,-100.443
2,380309000069,48.806,-102.247
2,380320000074,46.181,-103.408
2,380359000080,48.875,-102.565
2,380409000099,46.906,-97.209
2,380414000103,47.636,-97.068
2,380534000150,48.561,-97.184
2,380585000093,46.359,-98.718
2,380595000170,48.415,-98.454
2,380609000177,46.003,-98.523
2,380621000180,46.888,-103.195
2,380669000190,46.055,-96.6
2,380691000217,47.514,-97.834
2,380693000218,46.456,-101.229
2,380783000235,46.811,-101.825
2,380785000237,48.516,-101.223
2,380795000242,47.474,-100.128
2,380846000273,48.621,-103.933
2,380871000281,46.069,-96.9
2,380900000289,47.641,-97.46
2,380913000141,46.486,-100.282
2,380918000295,46.904,-102.05
2,380941000298,45.999,-102.633
2,381027000331,47.373,-102.756
2,381114000365,46.074,-97.148
2,381185000006,47.728,-102.676
2,381235000401,47.827,-101.296
2,381254000415,47.8,-103.245
2,381266000418,46.891,-99.297
2,381293000426,46.261,-97.455
2,381320000456,47.158,-100.79
2,381323000458,46.697,-98.587
2,381340000463,48.863,-99.612
2,381344000466,48.666,-98.835
2,381351000468,46.507,-99.766
2,381371000477,48.345,-103.169
2,381434000508,47.735,-97.578
2,381450000513,46.138,-98.089
2,381643000568,46.104,-97.64
2,381647000569,48.089,-101.055
2,381651000573,46.039,-100.922
2,381704000590,48.058,-100.935
2,381713000592,46.867,-102.991
2,381752000602,48.619,-97.451
2,381767000608,48.452,-98.875
2,381791000618,48.237,-101.13
2,381828000629,47.775,-97.106
2,381850000640,47.521,-100.895
2,381866000644,47.457,-101.143
2,381926000671,47.858,-98.711
2,381929000673,47.292,-101.027
2,381947000685,48.912,-101.022
2,382019000706,46.256,-99.55
2,382023000708,48.494,-99.705
2,382031000712,46.263,-97.128
2,382040000717,45.969,-99.831
2,390053705248,38.695,-83.589
2,390436500201,41.431,-81.749
2,390437000234,41.082,-80.571
2,390437900570,41.5,-81.529
2,390440601007,41.159,-80.688
2,390440901026,40.115,-84.615
2,390441400359,38.552,-82.707
2,390442304929,39.228,-84.451
2,390442604849,41.433,-82.202
2,390442904737,40.764,-82.553
2,390446501534,41.508,-82.94
2,390449304862,40.022,-83.079
2,390450601975,41.456,-81.924
2,390452202126,40.142,-84.432
2,390452302129,40.069,-80.778
2,390453101377,40.482,-84.63
2,390453302178,40.119,-84.342
2,390454102206,41.302,-84.746
2,390455102258,39.963,-84.345
2,390457502331,40.734,-83.933
2,390459702393,40.605,-83.975
2,390461302446,39.439,-84.537
2,390461702461,40.687,-81.162
2,390461902464,40.127,-83.943
2,390462102471,40.216,-83.754
2,390462802501,39.927,-83.875
2,390463300821,38.836,-84.098
2,390464202546,40.712,-80.63
2,390465004591,40.951,-82.848
2,390466202610,40.215,-84.629
2,390466702618,40.22,-84.748
2,390468400919,39.65,-82.735
2,390468502674,39.63,-82.547
2,390470602766,41.678,-84.325
2,390470702768,41.53,-84.228
2,390472502820,39.747,-83.806
2,390473302842,39.21,-84.519
2,390474202889,40.889,-83.652
2,390474502896,41.104,-83.793
2,390474702901,40.974,-83.476
2,390474902903,40.78,-83.66
2,390475002905,40.533,-83.528
2,390475402914,40.463,-81.219
2,390477202954,41.075,-82.39
2,390478303007,40.448,-82.264
2,390478503012,40.476,-82.553
2,390480304504,40.188,-82.607
2,390481104632,41.455,-82.012
2,390483302723,41.045,-80.552
2,390483803234,40.91,-80.991
2,390483903237,41.026,-80.913
2,390484603260,41.057,-82.177
2,390485700250,40.683,-84.651
2,390485903308,40.408,-84.771
2,390486103313,39.919,-84.086
2,390486303322,40.055,-84.341
2,390486503324,39.848,-81.041
2,390492202755,41.101,-81.093
2,390492703545,39.837,-84.722
2,390495002791,39.245,-83.057
2,390495103616,39.242,-83.215
2,390495603632,41.273,-83.326
2,390495703638,41.455,-83.372
2,390496603666,38.722,-82.846
2,390496803668,41.079,-82.915
2,390497103678,41.056,-83.319
2,390497603686,40.47,-84.177
2,390497703690,40.266,-84.075
2,390498103698,40.233,-84.408
2,390498903735,40.731,-81.094
2,390501203841,41.226,-80.562
2,390502103878,41.388,-80.669
2,390502303883,41.284,-80.96
2,390502403887,41.239,-80.878
2,390502903903,40.597,-81.532
2,390504205311,39.569,-84.18
2,390505403979,40.805,-81.698
2,390505503983,40.869,-81.858
2,390506304012,41.585,-84.455
2,390506504018,41.501,-84.415
2,390696804143,40.046,-81.446
2,391000403682,40.397,-84.176
2,391001303010,40.409,-82.33
2,391002203922,40.853,-84.516
2,391002305365,40.867,-84.585
2,400003202283,35.552,-98.572
2,400681000267,35.801,-97.676
2,400693000274,35.718,-94.751
2,400717000281,34.608,-98.093
2,400900000378,35.954,-97.589
2,400978000420,35.459,-95.938
2,400987000426,35.032,-97.63
2,401089000504,34.463,-98.055
2,401125000534,36.752,-94.852
2,401209000564,36.434,-95.525
2,401408000662,33.85,-94.653
2,401434000676,36.111,-97.891
2,401497000704,36.413,-96.391
2,401617000154,35.941,-96.213
2,401650000767,35.944,-96.044
2,402118001052,34.741,-99.231
2,402277002325,35.475,-97.522
2,402304001229,36.458,-95.708
2,402337002708,35.178,-94.676
2,402358001253,36.674,-96.331
2,402550001361,34.199,-95.421
2,402724001437,36.147,-98.92
2,402764001471,34.039,-96.477
2,402817001491,36.298,-95.997
2,403360201597,35.099,-98.442
2,409999202347,34.512,-96.952
2,410001601267,45.342,-123.186
2,410120000019,44.381,-123.595
2,410156000400,42.192,-122.687
2,410192001647,45.491,-122.86
2,410280001015,45.515,-122.5
2,410474001348,44.095,-123.137
2,410508001148,45.425,-117.272
2,410600000098,45.421,-122.414
2,411035001645,44.305,-121.181
2,411068000419,42.436,-123.17
2,411082004193,45.034,-123.02
2,411293000187,45.861,-123.179
2,411299001147,45.571,-117.532
2,420204003229,40.123,-75.124
2,420259000945,40.832,-79.558
2,420321004328,40.113,-79.832
2,420336000242,40.126,-80.029
2,420390000101,41.899,-75.737
2,420507007126,39.897,-79.978
2,420603000063,40.294,-79.886
2,420639000202,41.428,-80.208
2,420714001529,40.968,-78.519
2,420806006085,40.365,-79.787
2,420828006161,41.545,-79.433
2,420915006417,41.739,-75.956
2,420954006270,39.782,-77.375
2,420966000283,40.119,-77.784
2,420987002246,40.083,-78.065
2,420993006419,41.644,-75.474
2,420994006899,40.332,-78.753
2,420996004242,40.346,-80.28
2,421038007565,40.677,-80.244
2,421095001252,40.309,-78.91
2,421131005038,40.462,-76.929
2,421170007004,40.896,-76
2,421233006778,40.316,-79.618
2,421242000481,40.096,-75.134
2,421347006579,40.628,-79.604
2,421517002423,41.447,-75.604
2,421572000870,40.486,-80.105
2,421583007430,40.513,-80.218
2,421590007587,40.209,-74.789
2,421743000696,40.835,-80.261
2,421746000964,41.864,-76.236
2,421761006859,40.657,-78.789
2,421878002345,40.639,-78.945
2,421902007422,40.888,-78.236
2,421917000599,40.403,-80.01
2,421935007298,40.494,-79.754
2,422004007236,40.318,-75.931
2,422046007516,40.708,-80.279
2,422052006209,39.919,-79.161
2,422091005264,40.634,-76.168
2,422120000458,40.548,-79.943
2,422124007009,40.782,-76.584
2,422127000091,40.015,-78.899
2,422149003938,40.819,-76.211
2,422241006932,40.108,-79.591
2,422277006233,40.805,-77.922
2,422292004030,41.42,-76.498
2,422388006215,39.799,-79.33
2,422415006097,39.901,-79.706
2,422451000815,40.171,-75.089
2,422475006956,41.457,-75.175
2,422508000274,42.054,-79.904
2,422511005331,39.747,-77.568
2,422514006446,40.939,-75.818
2,422595006987,41.261,-75.929
2,422613001290,40.316,-78.939
2,422630000294,41.272,-75.85
2,440090000124,41.804,-71.429
2,450117001670,32.913,-79.86
2,450153001171,34.714,-81.178
2,450222000737,34.123,-79.935
2,450252001449,32.328,-81.04
2,450300000800,33.869,-82.273
2,450318000196,33.475,-81.187
2,450318000879,33.246,-80.789
2,450321000849,33.406,-80.74
2,450342001186,34.059,-81.102
2,450384001127,35.098,-81.186
2,459999201228,34.912,-81.882
2,460000300757,45.406,-96.856
2,460003601011,44.754,-96.685
2,460004101140,45.794,-97.752
2,460005200853,43.453,-96.843
2,460102600404,43.728,-97.386
2,460102701030,44.121,-97.219
2,460102801032,45.509,-100.032
2,460207000011,45.452,-98.494
2,460372000021,44.362,-97.137
2,460378000023,43.32,-98.348
2,460427000028,43.006,-98.057
2,460468000035,43.759,-96.734
2,460696000053,45.295,-96.466
2,460705000054,45.524,-102.464
2,460740000064,42.99,-97.869
2,460767000881,43.077,-98.951
2,460780000068,45.45,-99.651
2,460951200100,43.181,-99.29
2,461032000104,43.597,-97.295
2,461128000113,44.725,-97.028
2,461176000115,43.119,-96.958
2,461230000131,43.9,-96.93
2,461410000092,43.981,-96.81
2,461917000170,44.897,-98.103
2,461945000799,45.047,-101.599
2,462139000187,44.231,-96.482
2,462140000189,45.833,-98.504
2,462142000004,43.553,-97.502
2,462250000193,43.544,-97.984
2,462256000195,45.768,-99.623
2,462294000805,45.019,-102.041
2,462403000202,45.034,-99.13
2,462454000208,45.054,-97.33
2,462637000223,43.714,-96.504
2,462649000228,42.893,-97.173
2,462697000231,45.007,-99.955
2,462988000238,43.232,-99.423
2,463049000247,44.043,-101.669
2,463080000259,44.657,-97.292
2,463234000275,44.882,-97.461
2,463243000277,45.836,-100.07
2,463444000032,45.453,-99.338
2,463615000916,44.367,-97.853
2,463699000809,42.549,-96.526
2,463822000142,43.746,-98.955
2,463999000367,44.361,-97.373
2,464086000369,45.604,-97.833
2,464477000728,43.902,-99.856
2,464494000406,43.733,-96.921
2,464545000407,43.422,-97.259
2,464626000410,45.924,-101.351
2,464638010161,45.676,-100.806
2,464710000419,43.237,-97.577
2,464794200429,44.52,-98.98
2,464878000451,43.698,-97.188
2,464965000454,43.715,-98.261
2,465067000456,44.095,-102.833
2,465085000468,44.716,-103.426
2,465175000820,45.156,-98.5
2,465277000481,43.18,-103.234
2,465571000507,43.711,-98.479
2,466414000562,44.09,-96.965
2,466518000568,43.148,-97.716
2,466546000576,43.483,-102.488
2,466630000613,44.322,-96.92
2,467188000664,45.426,-101.075
2,467245000059,43.226,-97.968
2,467542000694,43.08,-98.305
2,467560000698,45.625,-100.523
2,467566000704,43.99,-102.247
2,467602000708,45.324,-98.498
2,467668000719,45.339,-97.308
2,467674000721,45,-96.97
2,467699000723,45.334,-97.519
2,467851000745,43.731,-98.707
2,467935000755,44.629,-97.637
2,468010000546,44.406,-98.47
2,468044000323,44.517,-99.442
2,468044100450,45.543,-100.433
2,470000101931,36.202,-83.287
2,470014802248,35.093,-90.013
2,470018000582,35.613,-86.582
2,470051000152,36.193,-82.063
2,470126001381,35.935,-86.892
2,470159000669,35.05,-85.295
2,470189000627,36.034,-88.266
2,470243000872,35.544,-87.554
2,470378002336,35.954,-83.588
2,470399001634,36.49,-82.414
2,470447001777,36.278,-88.704
2,470453002097,35.965,-86.685
2,470453002469,35.94,-86.651
2,480000600274,33.138,-100.222
2,480000706343,31.638,-99.553
2,480000813086,30.179,-98
2,480759007795,29.489,-98.443
2,480765000052,32.758,-95.586
2,480783013264,29.701,-95.657
2,480849000215,31.225,-94.971
2,480870013016,32.669,-97.151
2,480870013262,32.686,-97.043
2,480894013220,30.361,-97.688
2,480894013510,30.154,-97.769
2,480900000371,28.457,-96.891
2,480928006360,32.398,-99.398
2,480987000462,27.649,-98.081
2,481014000469,32.587,-95.111
2,481023013257,32.825,-97.24
2,481035000516,33.22,-96.27
2,481044000522,33.135,-94.062
2,481095000558,34.514,-102.89
2,481107000573,29.316,-100.413
2,481125000600,31.17,-96.681
2,481152000624,31.15,-93.993
2,481168012683,25.976,-97.486
2,481168013225,25.892,-97.519
2,481264000758,30.867,-96.967
2,481320000820,31.922,-95.924
2,481338000838,31.181,-95.044
2,481344000844,31.706,-94.678
2,481416000892,34.94,-100.899
2,481425000049,35.106,-101.366
2,481449000937,32.303,-101.306
2,481455000944,31.81,-99.426
2,481458013265,33.558,-96.907
2,481460000949,30.908,-94.43
2,481596011209,29.097,-97.274
2,481623011186,32.802,-96.775
2,481623012026,32.835,-96.868
2,481623012151,32.706,-96.83
2,481644011874,32.115,-98.538
2,481662012928,30.226,-97.699
2,481692001467,30.027,-94.591
2,481707013371,29.44,-95.109
2,481739012306,26.2,-98.102
2,481770008045,32.883,-97.349
2,481770013406,32.866,-97.39
2,481807001605,31.219,-99.844
2,481812006247,32.692,-95.873
2,481815012635,29.432,-98.547
2,481815013183,29.431,-98.578
2,481818012500,26.328,-98.15
2,481875001752,30.348,-94.079
2,481928001788,29.683,-97.104
2,481938001799,27.645,-97.29
2,481970013408,32.767,-97.229
2,481995001951,29.528,-95.213
2,482034012955,32.947,-96.666
2,482079002085,31.866,-101.485
2,482109001873,30.606,-94.945
2,482235002242,34.746,-101.861
2,482247012969,29.35,-98.49
2,482277002307,32.582,-95.209
2,482289002318,31.346,-93.847
2,482307007901,31.992,-98.023
2,482310012266,26.114,-98.192
2,482364012789,29.706,-95.502
2,482382006122,30.025,-95.112
2,482391008591,30.002,-95.263
2,482412002687,33.661,-101.684
2,482433002709,30.909,-101.901
2,482460007492,30.829,-97.607
2,482511002799,32.668,-94.173
2,482517012499,29.781,-95.831
2,482517013259,29.803,-95.794
2,482547002836,31.36,-95.18
2,482613012150,26.197,-98.366
2,482625002960,28.945,-99.842
2,482667013404,32.603,-96.8
2,482718003051,31.319,-96.209
2,482754003095,33.006,-94.362
2,482769003106,30.143,-93.759
2,482823003159,33.672,-101.532
2,482841003169,31.135,-95.448
2,482976003351,30.283,-97.24
2,482991003365,32.946,-94.083
2,483003003372,29.8,-99.248
2,483036003399,31.261,-100.823
2,483039012649,32.769,-96.642
2,483104013230,26.237,-98.329
2,483123003511,26.373,-97.978
2,483165003530,31.921,-94.687
2,483195003551,30.733,-96.562
2,483213003564,29.187,-98.855
2,483243003600,33.731,-101.839
2,483294008108,29.519,-98.393
2,483294013508,29.563,-98.363
2,483297003663,33.271,-95.619
2,483301003668,33.693,-95.546
2,483312013504,29.423,-98.654
2,483318013149,32.916,-97.326
2,483372006308,27.954,-97.942
2,483432013410,29.626,-95.242
2,483463003886,33.036,-98.068
2,483486003907,26.184,-98.149
2,483504003941,33.189,-102.826
2,483534008011,32.972,-97.86
2,483573004043,33.894,-97.724
2,483576004050,27.356,-98.134
2,483693004113,27.422,-97.855
2,483738004196,31.902,-100.486
2,483780004232,33.582,-101.676
2,483786004237,32.438,-100.541
2,483831004271,28.889,-97.712
2,483873011122,29.384,-98.478
2,483873013231,29.415,-98.444
2,483879012007,26.164,-97.653
2,483900007485,26.496,-97.64
2,483936004479,26.254,-97.825
2,483939004481,32.605,-98.21
2,483945004484,33.601,-96.369
2,483960004499,32.949,-102.572
2,483963004503,29.773,-96.161
2,483975004516,32.717,-102.652
2,483987004524,33.693,-101.991
2,483993012679,26.21,-98.27
2,484032004566,33.349,-94.506
2,484050004585,31.632,-95.462
2,484059004592,33.59,-102.165
2,484065012778,32.706,-100.934
2,484107006328,30.236,-95.158
2,484134004733,30.695,-94.179
2,484158006486,35.826,-101.449
2,484176004760,34.063,-102.529
2,484185004772,33.46,-102.486
2,484221004803,30.314,-94.96
2,484266004871,30.588,-97.295
2,484278004879,33.183,-99.18
2,484372013056,29.222,-99.792
2,484376004977,31.646,-97.454
2,484404004994,31.477,-100.259
2,484494005115,31.488,-94.938
2,484496013085,26.169,-97.98
2,484557005180,33.601,-102.618
2,484617005268,31.754,-103.152
2,484635005279,33.367,-96.075
2,490006000040,38.208,-112.927
2,490018000101,40.992,-109.726
2,490024000170,40.354,-110.708
2,499999200969,41.246,-111.962
2,509991000193,44.632,-73.11
2,509991700183,44.501,-73.18
2,509993000036,43.833,-72.644
2,509995100442,43.653,-72.529
2,510024000076,37.352,-78.838
2,510093001956,38.258,-76.969
2,510186002761,38.44,-78.836
2,510195000861,38.407,-79.579
2,510219000892,36.628,-83.529
2,510271001155,37.361,-75.941
2,510285001179,38.658,-78.456
2,510291002794,37.187,-77.395
2,510366001978,38.474,-77.481
2,530000202870,48.301,-118.198
2,530038002415,45.791,-122.546
2,530038003176,45.794,-122.561
2,530038003214,45.772,-122.496
2,530084000165,48.363,-124.622
2,530126000231,48.281,-117.717
2,530129002059,48.012,-122.778
2,530147000276,46.032,-118.388
2,530186000293,47.755,-118.52
2,530192000296,48.337,-117.299
2,530255000374,47.664,-120.226
2,530300000486,47.013,-117.14
2,530303000248,46.021,-121.29
2,530336000511,47.479,-118.251
2,530354002640,47.437,-122.328
2,530381000584,46.008,-122.838
2,530402000640,46.276,-119.498
2,530417000649,45.862,-122.664
2,530453000713,48.492,-122.898
2,530459000717,45.694,-121.28
2,530474000728,47.891,-120.153
2,530483000731,48.06,-117.746
2,530561002462,48.177,-117.056
2,530588000873,48.912,-117.789
2,530600000909,46.841,-123.241
2,530612000915,47.331,-118.689
2,530624000941,46.582,-122.719
2,530654000960,46.913,-117.071
2,530687001009,46.297,-118.32
2,530699001045,47.824,-122.875
2,530705001050,47.46,-123.897
2,530714001059,46.685,-123.725
2,530723002721,47.456,-122.197
2,530726001088,48.642,-118.727
2,530792002646,47.774,-122.3
2,530810001337,46.662,-123.792
2,530906001539,45.989,-121.516
2,530960001628,47.645,-120.07
2,530981001666,45.74,-121.494
2,530990001674,47.426,-119.121
2,540060001252,38.217,-81.429
2,540069001060,37.727,-81.855
2,540111001264,39.378,-81.264
2,550005602740,44.845,-88.783
2,550005800154,46.134,-90.577
2,550006102806,45.313,-91.662
2,550012000013,42.707,-89.434
2,550024000023,44.26,-89.413
2,550033000032,44.455,-89.285
2,550075000097,45.485,-92.466
2,550084000111,43.013,-89.895
2,550087000119,45.397,-91.846
2,550090000082,46.815,-90.819
2,550102000134,42.742,-90.327
2,550111000161,42.568,-90.384
2,550147000188,44.74,-88.453
2,550156000199,44.856,-88.982
2,550159000202,45.046,-92.038
2,550183000234,45.46,-91.274
2,550192000245,46.017,-90.496
2,550207000250,43.542,-89.102
2,550258000289,45.328,-92.173
2,550270000306,44.192,-91.778
2,550279000315,45.003,-91.723
2,550291000326,45.574,-88.926
2,550297000329,45.234,-88.005
2,550381000397,46.336,-91.255
2,550408000440,44.924,-89.962
2,550417000447,45.438,-89.184
2,550435000347,44.778,-92.154
2,550438000473,43.754,-90.276
2,550450000480,44.759,-91.273
2,550459000486,42.986,-90.647
2,550465000489,45.925,-88.249
2,550468002862,43.768,-88.458
2,550489000529,43.476,-87.943
2,550522001456,45.127,-87.231
2,550528000567,45.168,-90.807
2,550537000574,44.467,-91.674
2,550564000599,44.593,-90.462
2,550573000606,42.57,-89.876
2,550588000646,43.85,-88.96
2,550645000700,44.137,-88.169
2,550675000733,46.456,-90.204
2,550678000737,43.34,-88.605
2,550696000751,43.341,-90.28
2,550726000791,43.403,-88.716
2,550756000872,43.579,-90.639
2,550783000893,45.561,-88.669
2,550786000895,44.951,-88.042
2,550816000902,44.288,-88.311
2,550822000907,43.59,-88.447
2,550825000911,44.736,-90.503
2,550828000914,45.569,-92.472
2,550852000965,43.066,-89.458
2,550867000991,44.929,-89.831
2,550972001281,46.157,-91.813
2,550990000384,42.743,-89.594
2,551023001337,44,-90.074
2,551044001362,45.21,-91.556
2,551050001376,42.802,-89.636
